SatID,OpportunityStartTime,OpportunityEndTime,StripID,OffNadir,OrderValidityStart,OrderValidityEnd,AoiID,Priority,OpportunityStartOffset,OpportunityEndOffset,normalized_local_priority_due_date,normalized_local_priority_CC_based,normalized_local_priority_offNadir,normalized_GlobalPriority,normalized_Total_Priority,camera_memory_value_endofTW,delta_camera_memory_value_in_this_TW,flag,flag_gs_pass_conflict,conflicting_strip_oppr,concat_SatID_encodedStripId_TWindex,CloudCoverLimit,CloudCover,encoded_strip_id,base_time
FF01,2024-11-14 19:32:16,2024-11-14 19:32:30,Order 1 - Strip 0,4.2,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111692.0,111706.0,908.0010839711589,7.333974121184634,23.832765886526513,750.0,489,,,0.0,0,"['FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 1 - Strip 0_Area 0_1.0,50.0,14.935314859514598,Order 1 - Strip 0_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:32:15,2024-11-14 19:32:32,Order 1 - Strip 1,7.5,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111691.0,111708.0,908.0010839711589,3.0339063970393294,13.34648871348382,750.0,485,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 1 - Strip 1_Area 0_1.0,50.0,36.10383062084194,Order 1 - Strip 1_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:32:13,2024-11-14 19:32:31,Order 1 - Strip 2,10.8,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111689.0,111707.0,908.0010839711589,3.0457562547144956,9.268432699697225,750.0,484,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 1 - Strip 2_Area 0_1.0,50.0,35.96336421329247,Order 1 - Strip 2_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:32:16,2024-11-14 19:32:29,Order 1 - Strip 3,14.1,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111692.0,111705.0,908.0010839711589,21.440230556816797,7.09924043091893,750.0,485,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 1 - Strip 3_Area 0_1.0,50.0,5.108797769478985,Order 1 - Strip 3_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:31:45,2024-11-14 19:32:01,Order 3 - Strip 0,6.1,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111661.0,111677.0,908.0010839711589,2.524385203485843,16.40956705627777,750.0,486,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 47 - Strip 5_Area 35_1.0', 'FF01_Order 47 - Strip 6_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 3 - Strip 0_Area 0_1.0,50.0,43.39103773824288,Order 3 - Strip 0_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:31:43,2024-11-14 19:32:01,Order 3 - Strip 1,9.4,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111659.0,111677.0,908.0010839711589,6.396634263790915,10.648822884862929,750.0,485,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 47 - Strip 5_Area 35_1.0', 'FF01_Order 47 - Strip 6_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 3 - Strip 1_Area 0_1.0,50.0,17.12389701963277,Order 3 - Strip 1_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:31:40,2024-11-14 19:31:59,Order 3 - Strip 2,12.5,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111656.0,111675.0,908.0010839711589,4.156674229580073,8.007935936512508,750.0,484,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 47 - Strip 5_Area 35_1.0', 'FF01_Order 47 - Strip 6_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 3 - Strip 2_Area 0_1.0,50.0,26.35172360199114,Order 3 - Strip 2_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:31:38,2024-11-14 19:31:57,Order 3 - Strip 3,15.6,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111654.0,111673.0,908.0010839711589,2.3775412296547316,6.416625534451703,750.0,483,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 4_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 47 - Strip 5_Area 35_1.0', 'FF01_Order 47 - Strip 6_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 3 - Strip 3_Area 0_1.0,50.0,46.07100265959232,Order 3 - Strip 3_Area 0,2024-11-13 12:30:44
FF01,2024-11-14 19:31:36,2024-11-14 19:31:54,Order 3 - Strip 4,18.6,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 0,3,111652.0,111670.0,908.0010839711589,23.73807532181186,5.381691496282278,750.0,485,,,0.0,0,"['FF01_Order 1 - Strip 0_Area 0_1.0', 'FF01_Order 1 - Strip 1_Area 0_1.0', 'FF01_Order 1 - Strip 2_Area 0_1.0', 'FF01_Order 1 - Strip 3_Area 0_1.0', 'FF01_Order 3 - Strip 0_Area 0_1.0', 'FF01_Order 3 - Strip 1_Area 0_1.0', 'FF01_Order 3 - Strip 2_Area 0_1.0', 'FF01_Order 3 - Strip 3_Area 0_1.0', 'FF01_Order 47 - Strip 0_Area 35_1.0', 'FF01_Order 47 - Strip 1_Area 35_1.0', 'FF01_Order 47 - Strip 2_Area 35_1.0', 'FF01_Order 47 - Strip 3_Area 35_1.0', 'FF01_Order 47 - Strip 4_Area 35_1.0', 'FF01_Order 47 - Strip 5_Area 35_1.0', 'FF01_Order 47 - Strip 6_Area 35_1.0', 'FF01_Order 67 - Strip 0_Area 6_1.0', 'FF01_Order 67 - Strip 1_Area 6_1.0', 'FF01_Order 67 - Strip 2_Area 6_1.0', 'FF01_Order 67 - Strip 3_Area 6_1.0', 'FF01_Order 68 - Strip 1_Area 6_1.0', 'FF01_Order 68 - Strip 2_Area 6_1.0', 'FF01_Order 68 - Strip 3_Area 6_1.0']",FF01_Order 3 - Strip 4_Area 0_1.0,50.0,4.614256664720362,Order 3 - Strip 4_Area 0,2024-11-13 12:30:44
FF01,2024-11-15 08:50:54,2024-11-15 08:51:10,Order 10 - Strip 0,10.9,2024-12-21 00:00:10,2024-12-23 00:00:10,Area 13,2,159610.0,159626.0,1000.0,5.3696697029683165,9.183401987137733,500.0,403,,,0.0,0,"['FF01_Order 10 - Strip 1_Area 13_1.0', 'FF01_Order 10 - Strip 2_Area 13_1.0', 'FF01_Order 11 - Strip 0_Area 13_1.0', 'FF01_Order 11 - Strip 1_Area 13_1.0', 'FF01_Order 11 - Strip 2_Area 13_1.0', 'FF01_Order 71 - Strip 0_Area 8_1.0', 'FF01_Order 71 - Strip 1_Area 8_1.0', 'FF01_Order 71 - Strip 2_Area 8_1.0']",FF01_Order 10 - Strip 0_Area 13_1.0,50.0,20.39891001886313,Order 10 - Strip 0_Area 13,2024-11-13 12:30:44
FF01,2024-11-15 08:50:53,2024-11-15 08:51:10,Order 10 - Strip 1,14.2,2024-12-21 00:00:10,2024-12-23 00:00:10,Area 13,2,159609.0,159626.0,1000.0,8.999689075637487,7.049246132069493,500.0,403,,,0.0,0,"['FF01_Order 10 - Strip 0_Area 13_1.0', 'FF01_Order 10 - Strip 2_Area 13_1.0', 'FF01_Order 11 - Strip 0_Area 13_1.0', 'FF01_Order 11 - Strip 1_Area 13_1.0', 'FF01_Order 11 - Strip 2_Area 13_1.0', 'FF01_Order 71 - Strip 0_Area 8_1.0', 'FF01_Order 71 - Strip 1_Area 8_1.0', 'FF01_Order 71 - Strip 2_Area 8_1.0']",FF01_Order 10 - Strip 1_Area 13_1.0,50.0,12.170981150498257,Order 10 - Strip 1_Area 13,2024-11-13 12:30:44
FF01,2024-11-15 08:50:51,2024-11-15 08:51:09,Order 10 - Strip 2,17.4,2024-12-21 00:00:10,2024-12-23 00:00:10,Area 13,2,159607.0,159625.0,1000.0,3.4547603460206933,5.752840500916662,500.0,402,,,0.0,0,"['FF01_Order 10 - Strip 0_Area 13_1.0', 'FF01_Order 10 - Strip 1_Area 13_1.0', 'FF01_Order 11 - Strip 0_Area 13_1.0', 'FF01_Order 11 - Strip 1_Area 13_1.0', 'FF01_Order 11 - Strip 2_Area 13_1.0', 'FF01_Order 71 - Strip 0_Area 8_1.0', 'FF01_Order 71 - Strip 1_Area 8_1.0', 'FF01_Order 71 - Strip 2_Area 8_1.0']",FF01_Order 10 - Strip 2_Area 13_1.0,50.0,31.70570158910403,Order 10 - Strip 2_Area 13,2024-11-13 12:30:44
FF01,2024-11-15 08:50:00,2024-11-15 08:50:16,Order 11 - Strip 0,13.1,2024-12-21 00:00:10,2024-12-23 00:00:10,Area 13,2,159556.0,159572.0,1000.0,3.300949453314135,7.641163044556913,500.0,402,,,0.0,0,"['FF01_Order 10 - Strip 0_Area 13_1.0', 'FF01_Order 10 - Strip 1_Area 13_1.0', 'FF01_Order 10 - Strip 2_Area 13_1.0', 'FF01_Order 11 - Strip 1_Area 13_1.0', 'FF01_Order 11 - Strip 2_Area 13_1.0']",FF01_Order 11 - Strip 0_Area 13_1.0,50.0,33.18306369820901,Order 11 - Strip 0_Area 13,2024-11-13 12:30:44
FF01,2024-11-15 08:49:59,2024-11-15 08:50:16,Order 11 - Strip 1,16.3,2024-12-21 00:00:10,2024-12-23 00:00:10,Area 13,2,159555.0,159572.0,1000.0,17.336715324354703,6.141066619223196,500.0,403,776.0,119.0,1.0,0,"['FF01_Order 10 - Strip 0_Area 13_1.0', 'FF01_Order 10 - Strip 1_Area 13_1.0', 'FF01_Order 10 - Strip 2_Area 13_1.0', 'FF01_Order 11 - Strip 0_Area 13_1.0', 'FF01_Order 11 - Strip 2_Area 13_1.0']",FF01_Order 11 - Strip 1_Area 13_1.0,50.0,6.318048739222815,Order 11 - Strip 1_Area 13,2024-11-13 12:30:44
FF01,2024-11-15 08:49:58,2024-11-15 08:50:15,Order 11 - Strip 2,19.4,2024-12-21 00:00:10,2024-12-23 00:00:10,Area 13,2,159554.0,159571.0,1000.0,5.606914891649219,5.159767217694755,500.0,402,,,0.0,0,"['FF01_Order 10 - Strip 0_Area 13_1.0', 'FF01_Order 10 - Strip 1_Area 13_1.0', 'FF01_Order 10 - Strip 2_Area 13_1.0', 'FF01_Order 11 - Strip 0_Area 13_1.0', 'FF01_Order 11 - Strip 1_Area 13_1.0']",FF01_Order 11 - Strip 2_Area 13_1.0,50.0,19.535767439681713,Order 11 - Strip 2_Area 13,2024-11-13 12:30:44
FF01,2024-11-15 02:23:12,2024-11-15 02:23:28,Order 21 - Strip 0,19.2,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 20,4,136348.0,136364.0,752.2807943125091,4.94669094054874,5.213514512945246,1000.0,552,,,0.0,0,"['FF01_Order 22 - Strip 0_Area 21_1.0', 'FF01_Order 22 - Strip 1_Area 21_1.0', 'FF01_Order 22 - Strip 2_Area 21_1.0', 'FF01_Order 22 - Strip 3_Area 21_1.0']",FF01_Order 21 - Strip 0_Area 20_1.0,50.0,22.143176664194748,Order 21 - Strip 0_Area 20,2024-11-13 12:30:44
FF01,2024-11-15 02:25:26,2024-11-15 02:25:42,Order 22 - Strip 0,8.6,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 21,4,136482.0,136498.0,752.2807943125091,12.042936155299305,11.639399541865794,1000.0,555,,,0.0,0,"['FF01_Order 21 - Strip 0_Area 20_1.0', 'FF01_Order 22 - Strip 1_Area 21_1.0', 'FF01_Order 22 - Strip 2_Area 21_1.0', 'FF01_Order 22 - Strip 3_Area 21_1.0']",FF01_Order 22 - Strip 0_Area 21_1.0,50.0,9.095351861266982,Order 22 - Strip 0_Area 21,2024-11-13 12:30:44
FF01,2024-11-15 02:25:25,2024-11-15 02:25:42,Order 22 - Strip 1,5.2,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 21,4,136481.0,136498.0,752.2807943125091,2.9224834389826144,19.249629814811254,1000.0,556,,,0.0,0,"['FF01_Order 21 - Strip 0_Area 20_1.0', 'FF01_Order 22 - Strip 0_Area 21_1.0', 'FF01_Order 22 - Strip 2_Area 21_1.0', 'FF01_Order 22 - Strip 3_Area 21_1.0']",FF01_Order 22 - Strip 1_Area 21_1.0,50.0,37.48033345866436,Order 22 - Strip 1_Area 21,2024-11-13 12:30:44
FF01,2024-11-15 02:25:24,2024-11-15 02:25:41,Order 22 - Strip 2,1.8,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 21,4,136480.0,136497.0,752.2807943125091,2.4111597156524964,55.60802177656798,1000.0,567,,,0.0,0,"['FF01_Order 21 - Strip 0_Area 20_1.0', 'FF01_Order 22 - Strip 0_Area 21_1.0', 'FF01_Order 22 - Strip 1_Area 21_1.0', 'FF01_Order 22 - Strip 3_Area 21_1.0']",FF01_Order 22 - Strip 2_Area 21_1.0,50.0,45.4286392733726,Order 22 - Strip 2_Area 21,2024-11-13 12:30:44
FF01,2024-11-15 02:25:24,2024-11-15 02:25:40,Order 22 - Strip 3,1.7,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 21,4,136480.0,136496.0,752.2807943125091,2.217449973225624,58.878889477089594,1000.0,568,545.0,112.0,1.0,0,"['FF01_Order 21 - Strip 0_Area 20_1.0', 'FF01_Order 22 - Strip 0_Area 21_1.0', 'FF01_Order 22 - Strip 1_Area 21_1.0', 'FF01_Order 22 - Strip 2_Area 21_1.0']",FF01_Order 22 - Strip 3_Area 21_1.0,50.0,49.397156935406535,Order 22 - Strip 3_Area 21,2024-11-13 12:30:44
FF01,2024-11-14 14:59:18,2024-11-14 14:59:34,Order 30 - Strip 0,6.4,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 27,4,95314.0,95330.0,752.2807943125091,3.4949685528708234,15.640380619052829,1000.0,555,244.0,112.0,1.0,0,"['FF01_Order 30 - Strip 1_Area 27_1.0', 'FF01_Order 30 - Strip 2_Area 27_1.0', 'FF01_Order 30 - Strip 3_Area 27_1.0', 'FF01_Order 30 - Strip 4_Area 27_1.0']",FF01_Order 30 - Strip 0_Area 27_1.0,50.0,31.340939100011905,Order 30 - Strip 0_Area 27,2024-11-13 12:30:44
FF01,2024-11-14 14:59:17,2024-11-14 14:59:34,Order 30 - Strip 1,9.8,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 27,4,95313.0,95330.0,752.2807943125091,7.576898394231492,10.214181487944,1000.0,554,,,0.0,0,"['FF01_Order 30 - Strip 0_Area 27_1.0', 'FF01_Order 30 - Strip 2_Area 27_1.0', 'FF01_Order 30 - Strip 3_Area 27_1.0', 'FF01_Order 30 - Strip 4_Area 27_1.0']",FF01_Order 30 - Strip 1_Area 27_1.0,50.0,14.456467894882865,Order 30 - Strip 1_Area 27,2024-11-13 12:30:44
FF01,2024-11-14 14:59:01,2024-11-14 14:59:33,Order 30 - Strip 2,13.1,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 27,4,95297.0,95329.0,752.2807943125091,2.264919879809661,7.641163044556913,1000.0,552,,,0.0,0,"['FF01_Order 30 - Strip 0_Area 27_1.0', 'FF01_Order 30 - Strip 1_Area 27_1.0', 'FF01_Order 30 - Strip 3_Area 27_1.0', 'FF01_Order 30 - Strip 4_Area 27_1.0']",FF01_Order 30 - Strip 2_Area 27_1.0,50.0,48.36185180468885,Order 30 - Strip 2_Area 27,2024-11-13 12:30:44
FF01,2024-11-14 14:59:00,2024-11-14 14:59:32,Order 30 - Strip 3,16.3,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 27,4,95296.0,95328.0,752.2807943125091,12.903543782422785,6.141066619223196,1000.0,553,,,0.0,0,"['FF01_Order 30 - Strip 0_Area 27_1.0', 'FF01_Order 30 - Strip 1_Area 27_1.0', 'FF01_Order 30 - Strip 2_Area 27_1.0', 'FF01_Order 30 - Strip 4_Area 27_1.0']",FF01_Order 30 - Strip 3_Area 27_1.0,50.0,8.48872662901074,Order 30 - Strip 3_Area 27,2024-11-13 12:30:44
FF01,2024-11-14 14:58:59,2024-11-14 14:59:31,Order 30 - Strip 4,19.4,2024-12-21 00:00:10,2025-01-05 00:00:10,Area 27,4,95295.0,95327.0,752.2807943125091,13.206645673441228,5.159767217694755,1000.0,553,,,0.0,0,"['FF01_Order 30 - Strip 0_Area 27_1.0', 'FF01_Order 30 - Strip 1_Area 27_1.0', 'FF01_Order 30 - Strip 2_Area 27_1.0', 'FF01_Order 30 - Strip 3_Area 27_1.0']",FF01_Order 30 - Strip 4_Area 27_1.0,50.0,8.293902033318346,Order 30 - Strip 4_Area 27,2024-11-13 12:30:44
FF01,2024-11-15 03:45:47,2024-11-15 03:46:03,Order 36 - Strip 0,4.4,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 32,3,141303.0,141319.0,908.0010839711589,3.311443498036411,22.74948296629622,750.0,488,,,0.0,1,"['FF01_Order 36 - Strip 1_Area 32_1.0', 'FF01_Order 36 - Strip 2_Area 32_1.0', 'FF01_Order 36 - Strip 3_Area 32_1.0']",FF01_Order 36 - Strip 0_Area 32_1.0,50.0,33.07790544801326,Order 36 - Strip 0_Area 32,2024-11-13 12:30:44
FF01,2024-11-15 03:45:46,2024-11-15 03:46:03,Order 36 - Strip 1,0.9,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 32,3,141302.0,141319.0,908.0010839711589,3.006200609246497,111.20986557049218,750.0,515,,,0.0,1,"['FF01_Order 36 - Strip 0_Area 32_1.0', 'FF01_Order 36 - Strip 2_Area 32_1.0', 'FF01_Order 36 - Strip 3_Area 32_1.0']",FF01_Order 36 - Strip 1_Area 32_1.0,50.0,36.43657216749438,Order 36 - Strip 1_Area 32,2024-11-13 12:30:44
FF01,2024-11-15 03:45:45,2024-11-15 03:46:02,Order 36 - Strip 2,2.5,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 32,3,141301.0,141318.0,908.0010839711589,2.3874252612440396,40.03839846406144,750.0,493,,,0.0,1,"['FF01_Order 36 - Strip 0_Area 32_1.0', 'FF01_Order 36 - Strip 1_Area 32_1.0', 'FF01_Order 36 - Strip 3_Area 32_1.0']",FF01_Order 36 - Strip 2_Area 32_1.0,50.0,45.8802665383684,Order 36 - Strip 2_Area 32,2024-11-13 12:30:44
FF01,2024-11-15 03:45:46,2024-11-15 03:46:01,Order 36 - Strip 3,6.0,2024-12-21 00:00:10,2024-12-27 00:00:10,Area 32,3,141302.0,141317.0,908.0010839711589,2.489361905787849,16.68305528241196,750.0,486,,,0.0,1,"['FF01_Order 36 - Strip 0_Area 32_1.0', 'FF01_Order 36 - Strip 1_Area 32_1.0', 'FF01_Order 36 - Strip 2_Area 32_1.0']",FF01_Order 36 - Strip 3_Area 32_1.0,50.0,44.00151576111604,Order 36 - Strip 3_Area 32,2024-11-13 12:30:44
